Date,Close,High,Low,Open,Volume,returns,log_returns,returns_2d,returns_3d,returns_5d,returns_10d,rsi_7,rsi_14,rsi_21,rsi_divergence,rsi_ma,rsi_oversold,rsi_overbought,rsi_neutral_zone,rsi_turning_up,rsi_turning_down,macd,macd_signal,macd_histogram,macd_above_signal,macd_hist_positive,macd_hist_slope,macd_crossover,macd_crossunder,macd_above_zero,momentum_5d,momentum_21d,momentum_63d,momentum_126d,momentum_252d,momentum_12_1,momentum_zscore,momentum_sharpe,momentum_positive,momentum_strong_positive,momentum_strong_negative,sma_5,price_to_sma_5,sma_10,price_to_sma_10,sma_20,price_to_sma_20,sma_50,price_to_sma_50,sma_200,price_to_sma_200,ema_12,ema_26,trend_up,golden_cross,death_cross,sma_20_slope,sma_50_slope,volatility_10d,volatility_20d,volatility_60d,volatility_ratio,atr_14,atr_percent,volatility_regime,high_volatility,volume_sma_20,volume_ratio,obv,obv_change,volume_trend,high_volume,bb_upper,bb_lower,bb_middle,bb_width,bb_position,bb_squeeze,in_squeeze,above_upper_bb,below_lower_bb,future_returns,target
2018-07-13,249.59375,249.89726930352268,248.763533030648,249.21882560765826,48216000,0.0007876042483518919,0.0007872942508854166,0.00986093539977273,0.00247416728744021,0.015140556840544717,0.03211620413586602,69.91737459605034,63.52350042631997,60.60148460088052,6.068191165449932,55.79114856437843,0,0,0,1,0,1.3162610674120288,0.7449947554358538,0.571266311976175,1,1,0.06152970418636605,0,0,1,0.015140556840544717,0.010126662167300182,0.059194786993229,0.02118761070753372,,,,,1,0,0,248.64207458496094,1.0038274914518295,245.9594711303711,1.014775925695915,245.14668350219728,1.0181404310034765,243.5278173828125,1.0249085820354238,,,246.55257246297356,245.23655470735565,0,0,0,0.28631362915041336,1.3031021118164006,0.08954940173617733,0.09920457749917436,0.09944982884075652,0.9975339189172977,2.156739317027517,0.008640998891308444,,0,72653275.0,0.6636452382910475,779927300,0.20708591430036427,0.7925660611995812,0,250.70185657789793,239.59151042649663,245.14668350219728,4.532121745510671,0.9002635414956746,0.81671039933693,0,0,0,0.00032181200701142387,1
2018-07-16,249.37054443359375,249.781184947274,248.92418775767408,249.63837478521523,48201000,-0.0008942754632528249,-0.0008946755661074749,-0.00010737555005491117,0.008957841543947298,0.00518184366219776,0.02971118244648996,68.01560930900092,62.669921531289546,60.074027738283604,-0.13655283043878796,57.53494375831813,0,0,0,0,1,1.4435557325703883,0.8847069508627607,0.5588487817076275,1,1,-0.012417530268547416,0,0,1,0.00518184366219776,0.006688672523492478,0.0496177631743735,0.013666441472901303,,,,,1,0,0,248.89918212890626,1.001893788081808,246.6790023803711,1.010911111311665,245.24532623291014,1.0168207821288544,243.84730163574218,1.0226504158988077,,,246.98610661236935,245.5427855840281,0,0,0,0.34239273071287357,1.394400634765617,0.09156337637140685,0.09912853085195855,0.09866497038244339,1.0046983287758393,2.063900593639832,0.008276440981943797,,0,69061245.0,0.6979457147058383,731726300,0.05031302279615524,0.8269853808746136,0,251.0225072663637,239.4681451994566,245.24532623291014,4.711348527773332,0.857026911290815,0.8606112916192586,0,0,0,0.003078919163411298,1
2018-07-17,250.3792724609375,250.77206844867538,248.54028544718503,248.5938460597452,52315500,0.004045096944528481,0.004036937536213618,0.0031472040503317533,0.0039372870499641,0.005629158047080418,0.03167072709690055,72.02725643325643,64.96137009405388,61.65761210580067,0.22859171975440518,59.31770096370883,0,0,0,1,0,1.6073055751740526,1.0292266757250192,0.5780788994490333,1,1,0.019230117741405817,0,0,1,0.005629158047080418,0.012051780450249572,0.04270806796490434,0.021257643551005456,,,,,1,0,0,249.1794891357422,1.004814936130404,247.4476287841797,1.0118475319046794,245.41984939575195,1.0202079134079665,244.12652770996092,1.0256127214425679,,,247.5081321276046,245.90105407068265,0,0,0,0.44615859985350426,1.4320309448242199,0.0915920244588322,0.0994755344479934,0.09699675871766314,1.0255552429081207,2.0758921942005837,0.008290990599169708,,0,69031140.0,0.7578536295358878,784041800,0.047286330583151015,0.8283563041259351,0,251.58306778186795,239.25663100963595,245.41984939575195,5.022591612936326,0.9023403646021804,0.9289492382313262,0,0,0,0.00406475625113667,1
2018-07-18,250.90603637695312,251.0131576304208,250.0133229401196,250.45967965853637,44593500,0.0021038639134867143,0.0021016538909850303,0.006157471191503339,0.005257689252848419,0.0151704703866955,0.03750458468307949,74.01302694860951,66.13056203499579,62.47372895674415,8.010790832126737,61.49209457796405,0,0,0,1,0,1.759303791879887,1.1752420989559929,0.5840616929238942,1,1,0.005982793474860859,0,0,1,0.0151704703866955,0.016271402441455196,0.04412894324553385,0.013743638431732874,,,,,1,0,0,249.92938537597655,1.003907707769166,248.35462493896483,1.0102732592099515,245.66802139282225,1.021321517364913,244.40029205322264,1.0266192166509922,,,248.03088662756446,246.2718032737278,0,0,0,0.7306312561034929,1.4641854858398347,0.08417194935578613,0.09809376756647456,0.09699874498154114,1.01128903868954,1.999030943922057,0.007967249304910216,,0,66384240.0,0.6717482944747126,828635300,0.23384728045497027,0.7635869597964818,0,252.27891393010165,239.05712885554286,245.66802139282225,5.381972386799668,0.8961654916180568,1.0064070052494611,0,0,0,0.010496200963086677,1
2018-07-19,249.9597930908203,250.62039239751175,249.47772014740622,250.2365321108373,61412100,-0.0037713053850614298,-0.003778434687377197,-0.0016753757848810835,0.0023629441021790765,0.002255314829701538,0.02522834150902531,64.42782922539853,62.12055181872879,60.062424011676164,-0.9923962036019773,62.56331871274856,0,0,0,0,1,1.7828578728339153,1.2967652537315775,0.4860926191023378,1,1,-0.0979690738215564,0,0,1,0.002255314829701538,0.016333879179510902,0.04599410933456638,0.011620688179456273,,,,,1,0,0,250.04187927246093,0.9996717102675782,248.96971435546874,1.0039767035035352,245.8479019165039,1.0167253458022714,244.6551315307617,1.0216822002746,,,248.3276414680942,246.5449943725114,0,0,0,0.7952224731445199,1.4409530639648267,0.08771488359983512,0.09950070628693324,0.09277573407402372,1.0724863271633487,1.958265607180975,0.007834322404281474,,0,66765570.0,0.9198169056296531,767223200,0.04853266582052229,0.763082229358635,0,252.7153585802712,238.98044525273662,245.8479019165039,5.586752305170898,0.7993751089839968,1.054233043589688,0,0,0,0.011928493138392282,1
2018-07-20,249.674072265625,250.3882593176565,249.51339039521181,249.7544132008316,82337700,-0.0011430671375676216,-0.0011437209370800943,-0.004910061667377619,-0.0028165278554458384,0.00032181200701142387,0.01546724126054011,61.6167222299021,60.9193328762371,59.33631196703129,-2.6041675500828703,62.90972107428528,0,0,0,0,1,1.758201911767145,1.389052585338691,0.369149326428454,1,1,-0.11694329267388381,0,0,1,0.00032181200701142387,0.013443173839646105,0.05373340750350941,0.005888044773238343,,,,,1,0,0,250.05794372558594,0.9984648699647702,249.35000915527343,1.0012996314355447,246.09072265625,1.014561091822955,244.85839782714845,1.0196671810369193,,,248.5347846677314,246.77678315844994,0,0,0,0.9440391540527173,1.3305804443359648,0.08257013045510557,0.0963215802659314,0.09284939007645686,1.0373959396676204,1.8808801296998108,0.007533341818924501,,0,67329385.0,1.2229088383920335,684885500,-0.12185981949856095,0.8580497207868452,0,253.13641272654095,239.04503258595904,246.09072265625,5.726091576505856,0.7542937294733308,1.0883882344714138,0,0,0,0.00622130658622333,1
2018-07-23,250.13833618164062,250.34364285295118,249.12062970426848,249.46880104972345,47047600,0.001859479888330906,0.001857753195772054,0.0007142872404100054,-0.0030597119399675687,0.003078919163411298,0.008276717303362435,64.54898181291091,62.19843256510677,60.158087666009784,-0.47148896618277547,62.848916894623116,0,0,0,1,0,1.7558833724737042,1.4624187427656938,0.29346462970801035,1,1,-0.07568469672044364,0,0,1,0.003078919163411298,0.021733231033689737,0.0558512330731491,-0.00036989762628902856,,,,,1,1,0,250.2115020751953,0.9997075838123033,249.5553421020508,1.0023361314355332,246.33443374633788,1.015442024801209,245.02615783691405,1.0208638065007294,,,248.78148490065772,247.02579229671508,0,0,0,1.0891075134277344,1.1788562011718682,0.07156132648184076,0.096325729315196,0.09091706303706971,1.0594901121687246,1.833889631055731,0.007331501676432486,,0,66936840.0,0.7028655670031629,731933100,0.0002826193345790706,0.8596354414101413,0,253.58316791076567,239.0856995819101,246.33443374633788,5.885278849721959,0.7623839106950492,1.1250910847526765,0,0,0,-0.0008922674989535473,0
2018-07-24,251.39700317382812,252.2450917866238,250.52216149268153,251.5577122880871,68026900,0.005031883602493847,0.005019265985418433,0.0069007201771840165,0.005749765053156386,0.00406475625113667,0.00971679545357751,71.4480294656528,65.49564503646468,62.32544194739277,0.5342749424108035,62.925203560839634,0,0,0,1,0,1.8344632698687633,1.536827648186308,0.2976356216824554,1,1,0.0041709919744450374,0,0,1,0.00406475625113667,0.025005243059921245,0.07565030912726001,0.002532442623605302,,,,,1,1,0,250.41504821777343,1.0039213096938198,249.79726867675782,1.0064041312602996,246.80801696777343,1.0185933433704217,245.2043377685547,1.0252551217553036,,,249.18387232732303,247.34959196876503,0,0,0,1.388167572021473,1.0778100585937693,0.07344880208713375,0.08019078732162153,0.09130325074693285,0.8782906048316728,1.8533800577648336,0.007372323593226433,,0,63445475.0,1.072210429506596,799960000,0.02030274406288024,0.9564678962526484,0,254.08021889096807,239.53581504457878,246.80801696777343,5.893003000906734,0.8155155931120501,1.1314082870611717,0,0,0,-0.000994443039669557,0
2018-07-25,253.5395965576172,253.86096037460777,251.10247863827803,251.14710342059666,78882900,0.00852274830940436,0.008486634736220838,0.013597517389364544,0.015482281587812174,0.010496200963086677,0.025825903655665616,79.4069849342248,70.25232330969715,65.66399100241168,4.121761274701356,64.13845877152245,0,1,0,1,0,2.0460422825475746,1.6386705750585613,0.4073717074890133,1,1,0.10973608580655791,0,0,1,0.010496200963086677,0.048007612070500416,0.08214290459229012,0.011469694328162916,,,,,1,1,0,250.94176025390624,1.0103523474972138,250.4355728149414,1.0123945001414376,247.3619468688965,1.024974131093797,245.42306060791014,1.033071610832342,,,249.8539837474017,247.80811905325552,0,0,0,1.6939254760742415,1.0227685546875023,0.06604230415062814,0.08353966419598732,0.09075105708432632,0.920536541170665,1.9180301776623272,0.007565012344044069,,0,63962250.0,1.23327275072406,878842900,0.06059070860244553,1.0559578501381675,0,254.90787864532152,239.81601509247147,247.3619468688965,6.101125797190153,0.9093364392732046,1.173739414976377,0,0,0,-0.011091557634519189,0
2018-07-26,252.94143676757812,253.62881634663748,252.71825839527207,252.81647104568265,57919500,-0.002359236183067437,-0.0023620235656767958,0.006143404950146092,0.011206201451272157,0.011928493138392282,0.01421071047556488,72.79759652788326,67.45646237513392,64.00147313823885,5.335910556405132,64.57281020680276,0,0,0,0,1,2.140776143617046,1.7390916887702583,0.4016844548467877,1,1,-0.005687252642225582,0,0,1,0.011928493138392282,0.043225253940799124,0.06872575073593978,0.00865580708309266,,,,,1,1,0,251.5380889892578,1.0055790667089797,250.78998413085938,1.0085787023918633,247.98639907836915,1.0199810864935503,245.66323455810547,1.0296267458277366,,,250.32897651975657,248.18837112634372,0,0,0,2.1384971618652457,1.0081030273437648,0.05906702219425554,0.07593166711634555,0.09104913925951895,0.8339635908025028,1.8460678757839755,0.0072984003703603665,,0,61602690.0,0.9402105654801762,820923400,0.06999293034934295,1.085064954144048,0,255.20159675641474,240.77120140032355,247.98639907836915,5.819026934429123,0.8433750473868628,1.1218737677853678,0,0,0,-0.0033528244645971705,0
2018-07-27,251.2273712158203,253.36987753654657,250.29894182090877,253.27166491385645,76768700,-0.00677653125427935,-0.006799596201479793,-0.009119779999615996,-0.0006747572797854984,0.00622130658622333,0.006545120684393391,56.95028854917535,60.07800954649887,59.47099769810047,-0.8413233297382305,64.22826111882065,0,0,0,0,1,2.0538669463817882,1.8020467402925644,0.25182020608922384,1,1,-0.14986424875756388,0,0,1,0.00622130658622333,0.04481127645338123,0.06048774184971362,-0.009645295927984132,,,,,1,1,0,251.84874877929687,0.9975327351575565,250.9533462524414,1.001091935881593,248.45640869140624,1.011152711008778,245.84886505126954,1.0218772869397998,,,250.4671910883867,248.41348570652735,0,0,0,2.3656860351562443,0.9904672241210903,0.07209652296228124,0.0817394513685393,0.09107117195160205,0.8975337597717321,1.9335584357735345,0.0076964481474133825,,0,61608600.0,1.2460711653892476,744154700,0.08653884481420615,1.0668822209886282,0,255.21577426530456,241.69704311750792,248.45640869140624,5.4410877219864755,0.7049720860722717,1.0516787583953235,0,0,0,0.007746696713650136,1
2018-07-30,249.91514587402344,251.46845858801473,249.38842095448666,251.3077767024542,63742500,-0.00522325786177813,-0.005236946761029992,-0.011964393545907948,-0.01429540289881348,-0.0008922674989535473,0.0021839044449563083,47.67983495908176,55.10836899019064,56.26919333450389,-7.09006357491613,63.47210586471076,0,0,1,0,1,1.8576908592149834,1.8131755640770482,0.044515295137935285,1,1,-0.20730491095128856,0,0,1,-0.0008922674989535473,0.033445235369709,0.06312459248686131,-0.008243204849632146,,,,,1,1,0,251.80411071777343,0.9924982763849032,251.00780639648437,0.9956469062132076,248.84340438842773,1.0043068912685458,246.01233764648438,1.0158642784539829,,,250.38226105540517,248.52472137717032,0,0,0,2.5089706420898494,0.9861798095703307,0.07776505187638676,0.0855909230395435,0.09176182184470624,0.9327509122954631,1.9440212356131439,0.007778725170154677,,0,59916100.0,1.0638626345840267,680412200,-0.07039017636994416,1.1527469244493551,0,254.97731886652105,242.7094899103344,248.84340438842773,4.92993936742538,0.587361952096278,0.9563711751912813,0,0,0,0.016752878586292708,1
2018-07-31,251.14700317382812,251.7629774873139,250.29894194408476,250.6828020978669,68570500,0.0049291022178610255,0.0049169939657648185,-0.00031990161582806653,-0.007094265046809434,-0.000994443039669557,0.003066271042905022,55.59617139967044,58.572798311152745,58.47294175798739,-6.922846725311935,62.83324868642065,0,0,1,1,0,1.7810891982087185,1.8067582909033824,-0.025669092694663886,0,0,-0.07018438783259917,0,1,1,-0.000994443039669557,0.03704660946786875,0.06647002714970474,0.006973982970758463,,,,,1,1,0,251.75411071777344,0.9975884900460438,251.08457946777344,1.0002486162479074,249.26610412597657,1.0075457473628302,246.21253631591796,1.0200414931414326,,,250.4999136890117,248.71896703465214,0,0,0,2.458087158203142,1.0081985473632642,0.07909494939149689,0.08639839199468104,0.0887849419832885,0.9731198789423473,1.9371505483043803,0.007713213870060025,,0,60166885.0,1.1396717646260064,748982700,-0.06372481124056206,1.1497490687776175,0,254.78027187081457,243.75193638113856,249.26610412597657,4.42432216299349,0.6705514898066285,0.8624086305552472,0,0,0,0.015106958613344323,1
2018-08-01,250.72744750976562,251.86121085080998,250.0757842283887,251.35235772499234,53853300,-0.0016705581144128567,-0.0016719550526140816,0.0032503097517413426,-0.001989925316000729,-0.011091557634519189,-0.0007117758893580017,52.44319817054022,56.96046900452312,57.437821116422235,-13.291854305174027,61.91623938337339,0,0,1,0,1,1.6673075111337425,1.7788681349494544,-0.11156062381571186,0,0,-0.08589153112104797,0,0,1,-0.011091557634519189,0.03310535865506026,0.07188881881405718,0.004792733844435126,,,,,1,1,0,251.19168090820312,0.9981518759030592,251.06672058105468,0.9986486736652955,249.71067276000977,1.0040718113427736,246.36808227539063,1.017694521116993,,,250.53491889220535,248.8677451826909,0,0,0,2.3487258911132756,0.9450216674804892,0.07897727142291311,0.0851398180747949,0.08881526165363963,0.9586169819194118,1.9263131250270162,0.0076828968832859355,,0,60750195.0,0.8864712286108711,695129400,-0.2090402050241289,1.0563077204937368,0,254.06974590270102,245.35159961731853,249.71067276000977,3.4912990257974537,0.616627401797634,0.6838048440756525,0,0,0,0.01637842863727701,1
2018-08-02,252.09336853027344,252.26295902469522,249.20989422985608,249.41522813450783,63426400,0.005447832034642275,0.005433046273623229,0.0037681730002181446,0.008715848927971726,-0.0033528244645971705,0.008535674530175008,60.87168055140505,60.74866858190345,59.866490842982586,-6.707793793230472,61.77905105969084,0,0,0,1,0,1.6681240199202705,1.7567193119436177,-0.08859529202334726,0,0,0.022965331792364596,0,0,1,-0.0033528244645971705,0.042414241582528156,0.08010852869880747,0.011414879656427734,,,,,1,1,0,251.02206726074218,1.0042677573379175,251.280078125,1.003236589272584,250.12489624023436,1.007869957447772,246.5644561767578,1.0224238012211786,,,250.77468037498946,249.10668294675094,0,0,0,2.1384971618652173,0.901221618652329,0.0803941331746256,0.08298064673050748,0.08926985013837048,0.9295484041015575,2.006795387156454,0.007960524304372812,,0,61075220.0,1.0384964638686525,758555800,-0.07597249633766079,1.0687195232370836,0,253.65823110204755,246.59156137842118,250.12489624023436,2.825256433825419,0.7785572790331172,0.5561055384679203,0,0,0,0.009490296432018708,1
2018-08-03,253.17355346679688,253.22711409719744,252.03978988859217,252.21834348556337,53935400,0.00428486057694033,0.004275706701263407,0.00975603581229767,0.008069179673094062,0.007746696713650136,0.01401619787515962,66.3705762889542,63.485733589965605,61.6820431986269,3.407724043466736,62.035691131063686,0,0,0,1,0,1.7359223733654972,1.7525599242279937,-0.01663755086249652,0,0,0.07195774116085074,0,0,1,0.007746696713650136,0.038409814335228054,0.07087272090775398,0.03835347200131767,,,,,1,1,0,251.4113037109375,1.007009429289168,251.6300262451172,1.0061341138206459,250.49001770019532,1.0107131445445998,246.76910369873048,1.025953207561532,,,251.14373777373478,249.4079357683932,0,0,0,2.0336090087890852,0.9202386474609341,0.08121729957578999,0.07972078363473575,0.08771395483896156,0.908872297242772,1.9482617315456554,0.007695360375787297,,0,60447305.0,0.8922713758702725,812491200,0.09183103997058684,1.0042733915101756,0,253.6823753715022,247.29766002888846,250.49001770019532,2.5488901319235095,0.9203062505685623,0.5041389138044919,0,0,0,-0.0015514722713657614,0
2018-08-06,254.10194396972656,254.4143718510928,252.81643455133218,253.20923060936656,39400900,0.0036670121749167173,0.0036603050774424977,0.007967585387760545,0.013458823489316929,0.016752878586292708,0.015845663038262625,70.52421762950526,65.69957964545263,63.18500605402036,10.591210655261989,62.38580583909828,0,0,0,1,0,1.843317791559258,1.7707114976942466,0.07260629386501138,1,1,0.0892438447275079,1,0,1,0.016752878586292708,0.033476154333564434,0.07117561746336287,0.08764919656280168,,,,,1,1,0,252.24866333007813,1.0073470384944057,252.0263870239258,1.0082354747465538,250.79086456298828,1.013202551905182,247.00227172851564,1.0287433479519341,,,251.59884641927795,249.75564344976652,0,0,0,1.9474601745605469,0.9899340820312545,0.08200379870617591,0.07515691471729588,0.08614560470548888,0.8724405031950186,1.9232385578467242,0.007568767589105327,,0,59889830.0,0.6578896617338871,851892100,0.2520235527816814,0.9323335865204493,0,254.14965882113756,247.432070304839,250.79086456298828,2.678561887812064,0.9928970267685743,0.5317015903805183,0,0,0,-0.008923530992489215,0
2018-08-07,254.94107055664062,255.32495800826175,254.63755128203195,254.77148008141944,43196600,0.0033023225789017285,0.0032968818863516078,0.006981444410920856,0.011296219503787563,0.015106958613344323,0.014097492563831304,73.92083642520012,67.61103178043095,64.50625255497495,9.038233469278204,62.59734451349491,0,0,0,1,0,1.97339190344141,1.8112475788436795,0.16214432459773054,1,1,0.08953803073271915,0,0,1,0.015106958613344323,0.027635945975086562,0.07471298489088118,0.07015668281633625,,,,,1,1,0,253.00747680664062,1.007642437189624,252.38079376220702,1.0101444993347866,251.08903121948242,1.0153413286054342,247.26377502441406,1.0310490104402414,,,252.11303474810867,250.1397526085956,0,0,0,1.8229270935058537,1.0512387084961006,0.08041264704462607,0.07503931817600996,0.08617458319546654,0.8707824905378552,1.8732225207530426,0.0073476686854065205,,0,59451320.0,0.7265877359829858,895088700,0.19507259646985164,0.8538501752358064,0,254.79217061787398,247.38589182109087,251.08903121948242,2.9496624208602418,1.020104554912424,0.5871555676777318,0,1,0,-0.00588269515504658,0
2018-08-08,254.83396911621094,255.23570105869427,254.36976793840185,254.77149988088516,42114600,-0.0004201027327446205,-0.00042019100061956624,0.0028808325314173544,0.006558408754300693,0.01637842863727701,0.00510520871756448,72.67381463046372,67.09708264933919,64.1974831590341,10.136613644816066,62.28182044745911,0,0,0,0,1,2.0442693188881265,1.857851926852569,0.1864173920355574,1,1,0.024273067437826867,0,0,1,0.01637842863727701,0.023521105742138282,0.06397713335843869,0.07554186684527098,,,,,1,1,0,253.8287811279297,1.0039601024904052,252.5102310180664,1.0092025502839062,251.4729019165039,1.013365524372972,247.57877044677736,1.0293046074037,,,252.53164003551294,250.4874752393966,0,0,0,1.7622291564941293,1.210688171386721,0.07014775893825552,0.06836359306076635,0.08621073500046396,0.7929823711675633,1.8012732778629985,0.007068419034204859,,0,57704315.0,0.729834501977885,852974100,0.22707239831893178,0.8390148986258653,0,255.05561778006424,247.89018605294356,251.4729019165039,2.849385230978009,0.969066949167295,0.5689381439612126,0,0,0,-0.012891419147071925,0
2018-08-09,254.48580932617188,255.28924591806472,254.3519077680981,254.8964498520815,35717000,-0.0013662220591961205,-0.0013671561914719902,-0.0017857508383201104,0.0015106746152679928,0.009490296432018708,0.0061056526693681334,68.30380722516344,65.35780851810878,63.165471095035585,4.609139936205331,62.07195506175659,0,0,0,0,1,2.048730110487014,1.8960275635794583,0.1527025469075558,1,1,-0.0337148451280016,0,0,1,0.009490296432018708,0.02965429804270392,0.052680272795841754,0.1159295332361081,,,,,1,1,0,254.30726928710936,1.0007020642373416,252.66466827392577,1.0072077392723218,251.7273262023926,1.0109582188211121,247.8229931640625,1.0268853833013731,,,252.83228146484748,250.78365041355448,0,0,0,1.6024299621582259,1.2585369873046943,0.06917766672536989,0.06294452252712908,0.0848302726235924,0.74200542542667,1.7395636258704,0.006835601680409688,,0,56483930.0,0.6323391449568045,817257100,0.0773856056469413,0.7590282758299572,0,255.40575565519418,248.048896749591,251.7273262023926,2.9225507681625964,0.8749539251973892,0.5853156659764902,0,0,0,-0.00354329438657508,0
2018-08-10,252.78076171875,253.58419843210382,252.06657456197095,253.0396562657983,77076000,-0.006699971255515247,-0.0067225168224553464,-0.008057039666185983,-0.008473757614549049,-0.0015514722713657614,0.00618320565713848,50.837739643805364,57.497239656427055,58.34266057874817,-5.98849393353855,61.81387807274941,0,0,1,0,1,1.8928624872389435,1.8953945483113555,-0.002532061072411995,0,0,-0.1552346079799678,0,1,1,-0.0015514722713657614,0.01356645717523497,0.042446450328077034,0.0920487661332936,,,,,1,0,0,254.2287109375,0.9943045409253325,252.82000732421875,0.9998447685929444,251.88667678833008,1.0035495522900215,248.06279815673827,1.0190192306023682,,,252.8243553500632,250.9315856382433,0,0,0,1.3966590881347543,1.293694458007792,0.06894923234471058,0.06865966807381052,0.085966475813552,0.7986795715893104,1.7881115643225802,0.007073764443799234,,0,57926930.0,1.3305728440985911,740181100,-0.08899801007075525,0.8200161824560701,0,255.4561009151922,248.31725266146796,251.88667678833008,2.8341507954083967,0.6252421817417804,0.5694052130936416,0,0,0,0.006709971604902609,1
2018-08-13,251.83445739746094,253.67344483519318,251.5398467170124,253.05747040529295,65732900,-0.0037435772993751337,-0.0037506020220818663,-0.010418466694591677,-0.011770454814766684,-0.008923530992489215,0.007679852762525252,43.616066558136936,53.64126224744725,55.85732955285512,-12.058317398005379,61.667167398475065,0,0,1,0,1,1.6736842327139243,1.8510524851918693,-0.17736825247794497,0,0,-0.17483619140553297,0,0,1,-0.008923530992489215,0.00897741789392148,0.03804975829063739,0.07221564548341752,,,,,1,0,0,253.77521362304688,0.9923524594940596,253.0119384765625,0.9953461441930708,252.00987243652344,0.9993039358443916,248.23639709472656,1.0144944913189398,,,252.67206335735432,250.99846546899218,0,0,0,1.219007873535162,1.2341253662109182,0.06576141322463801,0.07023296591274268,0.08639961703159135,0.8128851530332888,1.812789175312451,0.007198336534429812,,0,58803525.0,1.117839449250704,674448200,-0.20829386726323673,0.8973513067456416,0,255.38839887480043,248.63134599824645,252.00987243652344,2.6812651469660023,0.47403971194732464,0.5404522987504863,0,0,0,0.012655185281972958,1
2018-08-14,253.4413299560547,253.68238001095204,252.17369217866153,252.5664882559118,43842000,0.006380669965499131,0.006360399670576898,0.00261320613488647,-0.0041042735266173525,-0.00588269515504658,0.00913539382605566,55.99873300565325,58.70550940136042,58.973374531408986,-8.905522379070526,61.68043850749584,0,0,1,1,0,1.6110736193674597,1.8030567120269876,-0.19198309265952784,0,0,-0.014614840181582878,0,0,1,-0.00588269515504658,0.01632424363393481,0.05191735559382504,0.07637947822311375,,,,,1,0,0,253.4752655029297,0.9998661189019462,253.24137115478516,1.000789597688394,252.1629753112793,1.005069557270243,248.41902648925782,1.0202170644405695,,,252.79041206484726,251.17941949921456,0,0,0,1.073944091796875,1.155251464843758,0.06866946779854362,0.07225629112603195,0.08691160807033568,0.8313767600244665,1.8152987066109265,0.007162599355541928,,0,58379850.0,0.7509782913111288,718290200,-0.19752064795366087,0.9060746130728325,0,255.50942444477454,248.81652617778406,252.1629753112793,2.6541954697070502,0.6910016548556046,0.5376212523707927,0,0,0,0.008594764054445703,1
2018-08-15,251.54879760742188,252.2272685547605,250.10260616152868,252.08443113198118,102925400,-0.007467339083806812,-0.00749535923811473,-0.00113431574452183,-0.004873646645225493,-0.012891419147071925,0.0032758683016715917,43.017575914593074,51.56130673368411,54.23854525368851,-15.535775915655073,61.140522280411936,0,0,1,0,1,1.3926886652094765,1.7209831026634856,-0.3282944374540091,0,0,-0.13631134479448126,0,0,1,-0.012891419147071925,0.004671014237677573,0.03969049763174115,0.054115362299639536,,,,,1,0,0,252.81823120117187,0.9949788684632482,253.3235061645508,0.9929942997237053,252.19511337280272,0.9974372391410081,248.56025115966796,1.0120234286609011,,,252.5993944560118,251.20678099530596,0,0,0,0.7222114562988224,0.9814807128906011,0.08001658380435987,0.07744634197459536,0.08742114155033154,0.8858994586567677,1.9241147843191462,0.007649071681598751,,0,61296445.0,1.6791414249227667,615364800,-0.27856566805486827,1.0613773767793548,1,255.50480431555482,248.88542243005062,252.19511337280272,2.6247066396243843,0.4023601030186494,0.5361892741862662,0,0,0,0.015579871331792061,1
2018-08-16,253.58409118652344,254.45895986728362,252.95918109406003,252.99489724765755,69967900,0.008091048728755768,0.008058491689815938,0.0005632910405477531,0.0069475551802711255,-0.00354329438657508,0.005913375131369136,55.85658881838386,57.54503456212773,58.04246511892623,-7.812773955981051,60.82015887843437,0,0,1,1,0,1.3680778480030824,1.650402051731405,-0.2823242037283227,0,0,0.04597023372568643,0,0,1,-0.00354329438657508,0.010673536787878968,0.048988586088343666,0.04925522512956526,,,,,1,0,0,252.63788757324218,1.0037452957763786,253.4725784301758,1.0004399401191177,252.3763282775879,1.0047855633576186,248.70129943847655,1.0196331573621504,,,252.7508862607064,251.38287896865603,0,0,0,0.6490020751953125,0.878306274414058,0.08564457194874942,0.08087299538287603,0.08846132466427256,0.9142186790646005,1.9945467468579035,0.0078654253802965,,0,61724235.0,1.1335563737646972,685332700,-0.1614233758262853,1.1650017209609806,0,255.57151517203766,249.18114138313814,252.3763282775879,2.532081290076767,0.6889972243929603,0.52188653176793,0,0,0,0.00609072075645023,1
2018-08-17,254.47691345214844,254.92327021148265,252.96822542612242,253.37886601654262,65618500,0.003520813397431599,0.003514629843783711,0.011640349198950739,0.004086087680621464,0.006709971604902609,0.005148088998650158,60.42058078554973,59.88601535188046,59.58968151629522,2.388775695453404,60.46018705462586,0,0,1,1,0,1.40442752695958,1.6012071467770403,-0.19677961981746028,0,0,0.08554458391086239,0,0,1,0.006709971604902609,0.01807138782390849,0.05532058495393222,0.05264134892411221,,,,,1,0,0,252.97711791992188,1.0059285817806705,253.60291442871093,1.0034463287829571,252.61647033691406,1.0073646944427381,248.86073791503907,1.022567543535239,,,253.01642890554442,251.6120678194357,0,0,0,0.7297935485839844,0.7979397583007994,0.08480662506067267,0.08113257628184864,0.0885487578057837,0.9162474809618316,1.9917251781794982,0.007826742124306769,,0,60888275.0,1.0776869602563055,750951200,0.014550628217878003,1.1433620019617898,0,255.68251021925624,249.55043045457188,252.61647033691406,2.4274267455744356,0.8033951263890869,0.5056839701082803,0,0,0,0.008594685538194424,1
